,latitude,longitude,item_number
40118,29.9576267,-90.06796349999999,h4388219
40119,29.9621754,-90.0578491,h4402819
40120,29.934096,-90.022903,h4409319
40140,29.9522861,-90.06856359999999,i0097419
40143,29.9522861,-90.06856359999999,i0097419
40146,29.9522861,-90.06856359999999,i0097419
40149,29.9412826,-90.0834141,i0139219
40153,29.9412826,-90.0834141,i0139219
40157,29.9412826,-90.0834141,i0139219
40161,29.9412826,-90.0834141,i0139219
40188,29.9610427,-90.1151214,i0204119
40190,29.9689196,-90.0412308,i0206819
40192,30.0359592,-89.98822009999999,i0389919
40194,30.0359592,-89.98822009999999,i0389919
40196,29.9538356,-90.06955909999999,i0401719
40203,29.9447481,-90.0798848,i0449819
40205,29.9447481,-90.0798848,i0449819
40230,29.9542063,-90.0691878,i0796919
40248,29.967402,-90.05920599999999,i0849419
40260,29.967402,-90.05920599999999,i0849419
40272,29.967402,-90.05920599999999,i0849419
40284,29.967402,-90.05920599999999,i0849419
40296,29.967402,-90.05920599999999,i0849419
40308,29.967402,-90.05920599999999,i0849419
40320,29.967402,-90.05920599999999,i0849419
40332,29.967402,-90.05920599999999,i0849419
40344,29.967402,-90.05920599999999,i0849419
40356,29.967402,-90.05920599999999,i0849419
40368,29.967402,-90.05920599999999,i0849419
40380,29.967402,-90.05920599999999,i0849419
40392,29.9500012,-90.0650192,i0867319
40393,29.9343726,-90.1006947,i0869219
40405,29.9343726,-90.1006947,i0869219
40429,29.9343726,-90.1006947,i0869219
40441,29.9343726,-90.1006947,i0869219
40465,29.9343726,-90.1006947,i0869219
40477,29.9343726,-90.1006947,i0869219
40501,29.9343726,-90.1006947,i0869219
40577,29.97218939999999,-90.1110923,i0981819
40591,29.9361908,-90.0739153,i1103919
40601,29.9435233,-90.0836005,i1198319
40604,29.9435233,-90.0836005,i1198319
40618,29.9704219,-90.0661757,i1335219
40619,29.9703583,-90.0680373,i1348919
40674,30.0151117,-90.0101641,i1506419
40694,30.0151117,-90.0101641,i1506419
40714,30.0151117,-90.0101641,i1506419
40734,29.9532629,-90.0689953,i1511019
40736,29.9532629,-90.0689953,i1511019
40738,30.0387236,-89.9125899,i1514419
40744,30.0387236,-89.9125899,i1514419
40750,30.0387236,-89.9125899,i1514419
40756,30.0387236,-89.9125899,i1514419
40762,30.0387236,-89.9125899,i1514419
40768,30.0387236,-89.9125899,i1514419
40774,29.9462966,-90.1134081,i1518019
40775,29.9699497,-90.0652064,i1527419
40776,29.9570751,-90.0673959,i1536219
40779,29.9570751,-90.0673959,i1536219
40791,29.9462078,-90.0888247,i1599919
40793,29.9680248,-90.1192872,i1612419
40801,29.9669567,-90.04239969999999,i1784019
40804,29.9669567,-90.04239969999999,i1784019
40807,29.9669567,-90.04239969999999,i1784019
40810,29.9543101,-90.0709638,i1845819
40813,29.9543101,-90.0709638,i1845819
40816,29.9543101,-90.0709638,i1845819
40868,29.9296088,-90.070194,i1928819
40875,29.9296088,-90.070194,i1928819
40882,29.9296088,-90.070194,i1928819
40899,29.9676316,-90.1209419,i2060519
40902,29.9676316,-90.1209419,i2060519
40908,29.95734629999999,-90.06692149999999,i2108719
40910,29.9653579,-90.1244218,i2165219
40918,29.9653579,-90.1244218,i2165219
40926,30.0260343,-89.9971623,i2218519
40927,29.9745419,-90.0806137,i2218619
40928,29.9641358,-90.0776171,i2269919
40933,29.9641358,-90.0776171,i2269919
40943,29.9641358,-90.0776171,i2269919
40948,29.9641358,-90.0776171,i2269919
40953,29.974116,-90.1139186,i2336819
40954,29.9465427,-90.0795131,i2419119
41006,29.9659698,-90.0747679,i2485119
41010,29.9656032,-90.0353987,i2515119
41011,29.9621133,-90.0579654,i2581919
41012,29.9615784,-90.0567477,i2680019
41015,29.9615784,-90.0567477,i2680019
41018,29.9615784,-90.0567477,i2680019
41021,29.966409,-90.1218026,i2684519
41043,29.9409204,-90.0901398,i2793619
41047,29.9423405,-90.0830902,i2798619
41049,29.9423405,-90.0830902,i2798619
41051,30.017003,-90.0147619,i2824519
41057,30.017003,-90.0147619,i2824519
41063,30.017003,-90.0147619,i2824519
41069,30.017003,-90.0147619,i2824519
41075,30.017003,-90.0147619,i2824519
41088,29.9818315,-90.1113229,i2835319
41089,29.9673486,-90.0707592,i2847919
41091,29.9673486,-90.0707592,i2847919
41093,29.9542738,-90.0666797,i2853519
41139,29.9230914,-90.0849287,i2923819
41145,29.9230914,-90.0849287,i2923819
41170,29.94138,-90.0758659,i2987319
41182,29.94138,-90.0758659,i2987319
41201,29.9599008,-90.0599786,i3061219
41203,29.9537303,-90.0711912,i3069919
41264,29.9536468,-90.0688236,i3215719
41266,29.9536468,-90.0688236,i3215719
41268,30.0624505,-89.9547523,i3229919
41269,29.95321029999999,-90.1146862,i3235919
41270,29.947436,-90.072509,i3272919
41272,29.947436,-90.072509,i3272919
41274,29.9440831,-90.073596,i3276319
41290,29.9440831,-90.073596,i3276319
41306,29.9440831,-90.073596,i3276319
41322,29.9440831,-90.073596,i3276319
41338,29.9721123,-90.0815481,i3398719
41342,29.9265757,-90.0074697,i3401619
41343,29.9576328,-90.06797259999999,i3433119
41344,29.9694506,-90.0688626,i3554519
41346,29.9694506,-90.0688626,i3554519
41348,29.9570331,-90.06707469999999,i3568019
41362,29.9692902,-90.0681865,i3662719
41366,29.9423127,-90.0732481,i3716519
41370,29.9423127,-90.0732481,i3716519
41374,29.9423127,-90.0732481,i3716519
41378,29.9423127,-90.0732481,i3716519
41382,29.954776,-90.06896599999999,i3720219
41384,29.954776,-90.06896599999999,i3720219
41386,29.9888311,-90.0582658,i3731219
41388,29.9888311,-90.0582658,i3731219
41395,29.9707912,-90.1210215,i3820419
41399,30.050627,-89.9543301,i3854919
41401,30.050627,-89.9543301,i3854919
41430,29.9549374,-90.1310283,i4170219
41432,29.9685525,-90.1048774,i4197119
41458,29.9537072,-90.0700564,j0008019
41460,29.9574473,-90.0731873,j0054919
41538,29.9348545,-90.0853995,j0348319
41542,29.9348545,-90.0853995,j0348319
41546,29.9348545,-90.0853995,j0348319
41550,29.9456904,-90.0878094,j0358619
41559,29.9561312,-90.0736395,j0374119
41560,29.9708988,-90.06451930000001,j0417919
41561,29.9746409,-90.0996984,j0424619
41579,29.9746409,-90.0996984,j0424619
41585,29.9746409,-90.0996984,j0424619
41591,29.9746409,-90.0996984,j0424619
41597,29.961851,-90.1170752,j0447519
41600,29.961851,-90.1170752,j0447519
41603,29.961851,-90.1170752,j0447519
41606,29.9225472,-90.0225134,j0519419
41607,29.9171967,-90.02519799999999,j0550919
41608,29.944205,-90.08645,j0553819
41626,29.9633359,-90.0576356,j0728919
41630,29.9728859,-90.0605592,j0735019
41631,29.9707228,-90.0771442,j0769719
41634,29.9707228,-90.0771442,j0769719
41640,30.00729,-90.0208407,j0837419
41641,29.9576267,-90.06796349999999,j0860619
41647,29.9576267,-90.06796349999999,j0860619
41653,29.9576267,-90.06796349999999,j0860619
41659,29.9576267,-90.06796349999999,j0860619
41665,29.9576267,-90.06796349999999,j0860619
41671,29.9576267,-90.06796349999999,j0860619
41679,29.96906839999999,-90.0661564,j0956719
41683,29.96906839999999,-90.0661564,j0956719
41687,29.96906839999999,-90.0661564,j0956719
41691,29.96906839999999,-90.0661564,j0956719
41699,29.9629697,-90.1224422,j1062119
41701,29.9629697,-90.1224422,j1062119
41703,29.9570751,-90.0673959,j1083219
41704,29.9834328,-90.071756,j1142719
41720,29.9540775,-90.073977,j1143519
41728,29.9540775,-90.073977,j1143519
41736,29.9531676,-90.0673047,j1153319
41740,29.9531676,-90.0673047,j1153319
41744,29.9531676,-90.0673047,j1153319
41748,29.9531676,-90.0673047,j1153319
41752,29.9395656,-90.0747862,j1154619
41756,29.9395656,-90.0747862,j1154619
41760,29.9395656,-90.0747862,j1154619
41764,29.9395656,-90.0747862,j1154619
41768,29.9475221,-90.0949176,j1166619
41769,29.94151639999999,-90.0834387,j1186419
41773,29.94151639999999,-90.0834387,j1186419
41777,29.94151639999999,-90.0834387,j1186419
41815,29.9570165,-90.07050319999999,j1190519
41821,29.9554076,-90.1343865,j1246219
41823,29.9554076,-90.1343865,j1246219
41825,29.9684652,-90.0697337,j1296019
41855,29.9648366,-90.1123253,j1390119
41858,29.9582195,-90.0725013,j1443719
41865,29.9554138,-90.1296374,j1496219
41867,29.9224133,-90.02905559999999,j1508119
41868,29.956303,-90.0675878,j1547619
41873,29.9422227,-90.1037877,j1585419
41874,29.9557609,-90.0678872,j1698119
41876,29.9557609,-90.0678872,j1698119
41919,43.0759678,-107.2902839,j1779619
41935,43.0759678,-107.2902839,j1779619
41974,29.9182763,-89.98332789999999,j1840119
41980,29.9182763,-89.98332789999999,j1840119
41986,29.9182763,-89.98332789999999,j1840119
42041,29.96456389999999,-90.0322872,j1903419
42057,29.9705159,-90.05964569999999,j1915019
42075,29.9705159,-90.05964569999999,j1915019
42093,30.046179,-89.98216029999999,j1921619
42094,29.9103145,-89.9992616,j1956419
42102,29.9926598,-90.03939,j1977219
42118,29.9673377,-90.0330553,j2187719
42119,29.9369025,-90.0969839,j2195119
42121,29.9369025,-90.0969839,j2195119
42123,29.9913059,-90.1079076,j2243619
42125,29.9913059,-90.1079076,j2243619
42127,29.9294469,-90.0700797,j2245519
42131,29.9294469,-90.0700797,j2245519
42135,29.9294469,-90.0700797,j2245519
42139,29.9294469,-90.0700797,j2245519
42143,29.9665542,-90.0866156,j2251419
42146,30.0231252,-90.06139739999999,j2345919
42148,29.9201897,-90.0909259,j2352319
42149,29.9419232,-90.01839149999999,j2450519
42150,30.0123108,-89.9986687,j2481419
42156,29.95693899999999,-90.0684907,j2573519
42157,29.9763107,-90.0957061,j2574119
42159,29.9763107,-90.0957061,j2574119
42161,29.9611311,-90.1141521,j2605719
42165,29.9040045,-89.9951705,j2652119
42167,29.9040045,-89.9951705,j2652119
42169,29.9503347,-90.0715968,j2684819
42170,29.96211389999999,-90.01556479999999,j2728019
42204,29.9698345,-90.0778518,j2816819
42206,29.9435034,-90.0975513,j2851019
42208,29.9435034,-90.0975513,j2851019
42210,29.9571835,-90.0757352,j2855519
42223,30.0458791,-89.9825116,j2951219
42226,30.0458791,-89.9825116,j2951219
42234,29.9622543,-90.0579669,j2971919
42236,29.9344343,-90.0807177,j2992519
42240,29.9554922,-90.0695928,j3008219
42242,29.9554922,-90.0695928,j3008219
42244,29.9585415,-90.0729738,j3086619
42291,29.9564426,-90.06746890000001,j3259819
42296,29.9564426,-90.06746890000001,j3259819
42301,29.9564426,-90.06746890000001,j3259819
42306,29.9063535,-89.9877401,j3271419
42308,29.9063535,-89.9877401,j3271419
42310,30.0011617,-90.0561949,j3298019
42313,30.0011617,-90.0561949,j3298019
42316,30.0011617,-90.0561949,j3298019
42319,29.9597935,-90.074529,j3403519
42327,29.9597935,-90.074529,j3403519
42335,29.9597935,-90.074529,j3403519
42343,29.9597935,-90.074529,j3403519
42351,29.9597935,-90.074529,j3403519
42359,29.9597935,-90.074529,j3403519
42367,29.9597935,-90.074529,j3403519
42375,29.9597935,-90.074529,j3403519
42383,29.954776,-90.06896599999999,j3490619
42388,29.954776,-90.06896599999999,j3490619
42393,29.954776,-90.06896599999999,j3490619
42398,29.954776,-90.06896599999999,j3490619
42453,29.9327646,-90.00327860000002,j3650719
42457,29.9398523,-90.0892065,j3658619
42466,29.9398523,-90.0892065,j3658619
42475,29.9398523,-90.0892065,j3658619
42484,29.9398523,-90.0892065,j3658619
42493,29.9398523,-90.0892065,j3658619
42502,29.9398523,-90.0892065,j3658619
42511,29.9398523,-90.0892065,j3658619
42520,29.9398523,-90.0892065,j3658619
42529,29.9398523,-90.0892065,j3658619
42538,29.9915808,-90.0330575,j3679219
42541,29.9915808,-90.0330575,j3679219
42547,29.971521,-90.076646,j3688719
42548,29.956303,-90.0675878,j3689519
42550,29.956303,-90.0675878,j3689519
42552,29.9598668,-90.1134948,j3854719
42624,29.9598668,-90.1134948,j3854719
42696,29.9598668,-90.1134948,j3854719
42768,29.9598668,-90.1134948,j3854719
42840,29.9598668,-90.1134948,j3854719
42984,29.9598668,-90.1134948,j3854719
43161,29.9532911,-90.0721139,j4059419
43167,29.9430297,-90.0840554,j4165319
43169,29.9430297,-90.0840554,j4165319
43171,29.9601096,-90.07167,k0001919
43189,29.9403355,-90.0774959,k0102919
43190,29.9578324,-90.066373,k0171519
43193,29.9578324,-90.066373,k0171519
43196,29.9578324,-90.066373,k0171519
43259,30.0462227,-89.981906,k0260419
43263,30.0462227,-89.981906,k0260419
43267,30.0462227,-89.981906,k0260419
43271,29.9557609,-90.0678872,k0283519
43273,29.9557609,-90.0678872,k0283519
43275,29.9588366,-90.06677739999999,k0311619
43279,29.9588366,-90.06677739999999,k0311619
43283,29.9588366,-90.06677739999999,k0311619
43297,30.027116,-89.992026,k0333819
43300,29.9451835,-90.03706489999999,k0420419
43304,29.9218289,-90.0220088,k0433919
43305,29.9581573,-90.1230495,k0447719
43309,29.9644895,-90.0759338,k0520519
43310,30.0075735,-90.01891549999999,k0520919
43311,29.9713626,-90.0828174,k0528519
43312,29.9116916,-90.0181605,k0558219
43313,29.9603376,-90.0710762,k0568219
43316,29.9603376,-90.0710762,k0568219
43319,29.9603376,-90.0710762,k0568219
43359,29.9834328,-90.071756,k0779419
43360,29.93748339999999,-90.0269113,k0814719
43370,29.93748339999999,-90.0269113,k0814719
43380,29.93748339999999,-90.0269113,k0814719
43390,29.93748339999999,-90.0269113,k0814719
43400,29.93748339999999,-90.0269113,k0814719
43410,29.93748339999999,-90.0269113,k0814719
43420,29.93748339999999,-90.0269113,k0814719
43430,29.93748339999999,-90.0269113,k0814719
43440,29.93748339999999,-90.0269113,k0814719
43450,29.93748339999999,-90.0269113,k0814719
43460,29.9570331,-90.06707469999999,k0850119
43464,29.9570331,-90.06707469999999,k0850119
43468,29.9570331,-90.06707469999999,k0850119
43486,29.9547116,-90.069155,k0940819
43489,29.918387,-90.018523,k0954419
43491,29.918387,-90.018523,k0954419
43493,29.9602821,-90.0668843,k0962919
43505,29.9602821,-90.0668843,k0962919
43529,29.9534715,-90.07007109999999,k0978819
43530,29.9570855,-90.0669387,k0990419
43534,29.9570855,-90.0669387,k0990419
43538,29.9570855,-90.0669387,k0990419
43542,29.9570855,-90.0669387,k0990419
43546,29.9564992,-90.0672955,k1133719
43547,29.9538681,-90.1027868,k1162119
43563,29.9538681,-90.1027868,k1162119
43579,29.9538681,-90.1027868,k1162119
43611,29.9361267,-90.1043201,k1166319
43612,29.9502029,-90.1300452,k1258519
43616,29.9502029,-90.1300452,k1258519
43620,29.9502029,-90.1300452,k1258519
43624,29.9502029,-90.1300452,k1258519
43628,29.9554847,-90.0684526,k1263119
43630,29.9554847,-90.0684526,k1263119
43632,29.983547,-90.123512,k1277819
43644,29.983547,-90.123512,k1277819
43656,29.983547,-90.123512,k1277819
43668,29.983547,-90.123512,k1277819
43680,29.983547,-90.123512,k1277819
43692,29.983547,-90.123512,k1277819
43704,29.983547,-90.123512,k1277819
43716,29.983547,-90.123512,k1277819
43728,29.983547,-90.123512,k1277819
43740,29.983547,-90.123512,k1277819
43752,29.983547,-90.123512,k1277819
43778,30.0420916,-89.91052429999999,k1309019
43780,29.9594705,-90.0647321,k1375419
43783,30.0158928,-89.9812898,k1514219
43784,29.954651,-90.07052999999999,k1541819
43793,29.954207,-90.011423,k1577119
43794,29.9235014,-89.98473369999999,k1609119
43795,29.9917671,-90.0636785,k1642719
43804,29.9642145,-90.0680284,k1663619
43810,29.9642145,-90.0680284,k1663619
43816,29.9642145,-90.0680284,k1663619
43822,29.9642145,-90.0680284,k1663619
43828,29.9642145,-90.0680284,k1663619
43834,29.9642145,-90.0680284,k1663619
44421,29.9435088,-90.0895163,k1805619
44423,29.9435088,-90.0895163,k1805619
44425,29.9925967,-90.0344391,k1837419
44429,29.9925967,-90.0344391,k1837419
44433,29.9925967,-90.0344391,k1837419
44437,29.9925967,-90.0344391,k1837419
44441,29.9494982,-90.0706266,k1844319
44444,29.9494982,-90.0706266,k1844319
44450,29.9433046,-90.0493406,k1900419
44453,29.9204985,-90.0098352,k2067719
44455,29.9204985,-90.0098352,k2067719
44457,29.9570855,-90.0669387,k2112319
44467,29.9570855,-90.0669387,k2112319
44477,29.9570855,-90.0669387,k2112319
44487,29.9570855,-90.0669387,k2112319
44497,29.9570855,-90.0669387,k2112319
44507,29.9570855,-90.0669387,k2112319
44517,29.9570855,-90.0669387,k2112319
44527,29.9570855,-90.0669387,k2112319
44537,29.9570855,-90.0669387,k2112319
44547,29.9570855,-90.0669387,k2112319
44579,29.9642092,-90.06802069999999,k2223719
44584,29.9642092,-90.06802069999999,k2223719
44589,29.9642092,-90.06802069999999,k2223719
44594,29.9642092,-90.06802069999999,k2223719
44599,29.9532629,-90.0689953,k2238319
44603,29.9532629,-90.0689953,k2238319
44607,29.9532629,-90.0689953,k2238319
44611,29.9532629,-90.0689953,k2238319
44615,29.9680886,-90.06562989999999,k2245119
44623,29.9680886,-90.06562989999999,k2245119
44631,29.9685118,-90.1195346,k2306119
44636,29.9685118,-90.1195346,k2306119
44669,29.9547116,-90.069155,k2367819
44681,29.9547116,-90.069155,k2367819
44693,29.9547116,-90.069155,k2367819
44705,29.9547116,-90.069155,k2367819
44717,29.9547116,-90.069155,k2367819
44729,29.9547116,-90.069155,k2367819
44741,29.9547116,-90.069155,k2367819
44753,29.9547116,-90.069155,k2367819
44765,29.9547116,-90.069155,k2367819
44777,29.9547116,-90.069155,k2367819
44789,29.9547116,-90.069155,k2367819
44801,29.9338694,-90.1198252,k2420519
44805,29.9895013,-90.05881409999999,k2424319
44807,29.9895013,-90.05881409999999,k2424319
44854,30.0079684,-90.079199,k2482619
44857,30.0079684,-90.079199,k2482619
44860,30.0079684,-90.079199,k2482619
44863,29.955234,-90.077008,k2512619
44865,29.955234,-90.077008,k2512619
44915,29.9506433,-90.0663455,k2520919
44927,29.9506433,-90.0663455,k2520919
44939,29.9506433,-90.0663455,k2520919
44951,29.9506433,-90.0663455,k2520919
44963,29.9506433,-90.0663455,k2520919
44975,29.9506433,-90.0663455,k2520919
44987,29.9506433,-90.0663455,k2520919
44999,29.9506433,-90.0663455,k2520919
45011,29.9577638,-90.0676969,k2527219
45013,29.9577638,-90.0676969,k2527219
45015,29.967402,-90.05920599999999,k2533819
45031,29.967402,-90.05920599999999,k2533819
45081,29.9513141,-90.06989569999999,k2571919
45083,29.9216126,-90.1180899,k2575219
45084,29.9433946,-90.0826598,k2617419
45085,29.9433662,-90.0774832,k2653319
45113,29.9433662,-90.0774832,k2653319
45197,29.9433662,-90.0774832,k2653319
45225,29.9433662,-90.0774832,k2653319
45309,29.9433662,-90.0774832,k2653319
45337,29.9433662,-90.0774832,k2653319
45421,29.9433662,-90.0774832,k2653319
45449,29.9433662,-90.0774832,k2653319
45533,29.9433662,-90.0774832,k2653319
45561,29.9433662,-90.0774832,k2653319
45645,29.9433662,-90.0774832,k2653319
45673,29.9433662,-90.0774832,k2653319
45899,29.9487337,-90.1285359,k2760919
45902,29.9487337,-90.1285359,k2760919
45905,29.942684,-90.0971667,k2761319
45913,29.942684,-90.0971667,k2761319
45950,29.9542063,-90.0691878,k2900419
45952,29.9542063,-90.0691878,k2900419
45993,29.9802185,-90.0659749,k3009019
45994,29.936894,-90.075179,k3036919
45995,29.9698711,-90.1198097,k3060619
45996,29.957821,-90.06617370000001,k3102819
46004,29.957821,-90.06617370000001,k3102819
46012,29.9588677,-90.06397609999999,k3116919
46021,29.9588677,-90.06397609999999,k3116919
46030,29.9588677,-90.06397609999999,k3116919
46039,29.9588677,-90.06397609999999,k3116919
46048,29.9588677,-90.06397609999999,k3116919
46057,29.9588677,-90.06397609999999,k3116919
46066,29.9588677,-90.06397609999999,k3116919
46075,29.9588677,-90.06397609999999,k3116919
46084,29.9588677,-90.06397609999999,k3116919
46093,29.9524882,-90.07077149999999,k3131519
46094,29.95321,-90.0725963,k3199819
46096,29.95321,-90.0725963,k3199819
46140,29.9692902,-90.0681865,k3331419
46146,29.9546014,-90.0688902,k3341519
46157,29.9579368,-90.0722925,k3589419
46159,29.9579368,-90.0722925,k3589419
46161,29.9463932,-90.06372859999999,k3632619
46162,29.9805208,-90.0627155,k3651919
46173,29.9727868,-90.079029,k3719419
46175,29.9640854,-90.0103982,k3741519
46176,29.9082292,-89.9926773,k3758519
46182,29.9082292,-89.9926773,k3758519
46188,29.9082292,-89.9926773,k3758519
46194,29.9082292,-89.9926773,k3758519
46206,29.9082292,-89.9926773,k3758519
46212,29.9530899,-90.0691537,k3773319
46213,29.9341538,-90.0806989,k3776319
46214,29.9341538,-90.0806989,k3781719
46215,29.9298044,-90.0407656,k3892019
46317,29.9634035,-90.0579092,k4024319
46323,29.9634035,-90.0579092,k4024319
46329,29.9634035,-90.0579092,k4024319
46335,29.9355611,-90.0882149,k4025919
46336,30.0103876,-90.0135095,k4028019
46337,29.9627379,-90.0095582,k4090419
46342,29.9627379,-90.0095582,k4090419
46347,29.9627379,-90.0095582,k4090419
46357,29.9627379,-90.0095582,k4090419
46362,29.9586986,-90.065507,k4098819
46363,29.9510636,-90.06639419999999,l0009419
46366,29.9510636,-90.06639419999999,l0009419
46369,29.9510636,-90.06639419999999,l0009419
46372,29.953033,-90.06935560000001,l0024819
46420,29.953033,-90.06935560000001,l0024819
46468,29.953033,-90.06935560000001,l0024819
46516,29.953033,-90.06935560000001,l0024819
46564,29.953033,-90.06935560000001,l0024819
46612,29.953033,-90.06935560000001,l0024819
46660,29.953033,-90.06935560000001,l0024819
46708,29.953033,-90.06935560000001,l0024819
46756,29.953033,-90.06935560000001,l0024819
46804,29.953033,-90.06935560000001,l0024819
46977,29.969236,-90.0638336,l0084419
46979,29.969236,-90.0638336,l0084419
46981,30.0267602,-89.9933138,l0133719
46986,30.019902,-89.99965499999999,l0195919
46987,30.0175218,-89.9896934,l0241419
46991,30.03134379999999,-89.9284204,l0253219
46995,30.0061596,-90.03203339999999,l0256219
47023,30.0221721,-90.0622258,l0397619
47026,29.9378326,-90.0250161,l0404819
47027,29.9632522,-90.1122759,l0417919
47031,29.9632522,-90.1122759,l0417919
47035,29.9632522,-90.1122759,l0417919
47043,29.9920242,-90.0350052,l0419419
47054,29.9300942,-90.0723229,l0536719
47058,29.9300942,-90.0723229,l0536719
47062,29.9300942,-90.0723229,l0536719
47066,29.9585696,-90.110135,l0562519
47068,29.9585696,-90.110135,l0562519
47070,30.0310186,-89.9277567,l0578519
47072,30.0310186,-89.9277567,l0578519
47074,29.9538711,-90.0698991,l0611219
47082,29.9538711,-90.0698991,l0611219
47090,29.9538711,-90.0698991,l0611219
47098,29.9538711,-90.0698991,l0611219
47106,29.9538711,-90.0698991,l0611219
47114,29.9538711,-90.0698991,l0611219
47220,29.9514243,-90.0749139,l0877919
47223,29.9514243,-90.0749139,l0877919
47226,29.9547116,-90.069155,l0920419
47230,29.9046247,-89.9916922,l0957819
47264,29.9703411,-90.09051,l1061319
47268,29.9703411,-90.09051,l1061319
47272,29.9703411,-90.09051,l1061319
47276,30.0328064,-90.026821,l1071619
47278,30.0328064,-90.026821,l1071619
47280,29.9518573,-90.0679251,l1077719
47282,29.9518573,-90.0679251,l1077719
47284,29.9672312,-90.05903099999999,l1078119
47333,29.948716,-90.0991799,l1163419
47351,29.948716,-90.0991799,l1163419
47387,29.948716,-90.0991799,l1163419
47405,29.948716,-90.0991799,l1163419
47441,29.948716,-90.0991799,l1163419
47459,29.948716,-90.0991799,l1163419
47495,29.948716,-90.0991799,l1163419
47513,29.948716,-90.0991799,l1163419
47549,29.948716,-90.0991799,l1163419
47567,29.948716,-90.0991799,l1163419
47603,29.948716,-90.0991799,l1163419
47621,29.948716,-90.0991799,l1163419
47657,29.9412826,-90.0834141,l1197919
47663,29.9412826,-90.0834141,l1197919
47669,29.9412826,-90.0834141,l1197919
47675,29.9412826,-90.0834141,l1197919
47681,29.9412826,-90.0834141,l1197919
47687,29.9412826,-90.0834141,l1197919
47725,29.9553814,-90.06683029999999,l1268319
47757,29.9554847,-90.0684526,l1321719
47764,29.9555835,-90.0691475,l1411119
47766,29.9296247,-90.008392,l1444919
47767,29.9585415,-90.0729738,l1478219
47768,29.9706846,-90.07175149999999,l1480219
47769,29.9442001,-90.0911717,l1573819
47770,29.9437992,-90.0962071,l1619419
47776,29.9437992,-90.0962071,l1619419
47779,29.9686096,-90.0896761,l1642219
47783,29.946729,-90.1135279,l1654119
47808,29.9403495,-90.0963529,l1784219
47836,30.0183415,-90.0216114,l2630419
47838,30.0354968,-89.92995479999999,l2849419
47839,29.9414816,-90.083814,l3086118
47909,29.9404978,-90.0977958,a0104920
47929,29.9404978,-90.0977958,a0104920
47949,29.9404978,-90.0977958,a0104920
48009,29.9814899,-90.06478589999999,a0192020
48010,29.9520596,-90.0696584,a0210520
48018,29.9520596,-90.0696584,a0210520
48026,29.9520596,-90.0696584,a0210520
48034,29.9520596,-90.0696584,a0210520
48128,29.95856289999999,-90.0727241,a0228520
48137,29.95856289999999,-90.0727241,a0228520
48146,29.95856289999999,-90.0727241,a0228520
48155,29.9047335,-89.9917985,a0242420
48179,29.9047335,-89.9917985,a0242420
48203,29.9047335,-89.9917985,a0242420
48227,29.9047335,-89.9917985,a0242420
48251,29.9047335,-89.9917985,a0242420
48275,29.9047335,-89.9917985,a0242420
48299,29.9047335,-89.9917985,a0242420
48323,29.9047335,-89.9917985,a0242420
48347,29.9047335,-89.9917985,a0242420
48371,29.9047335,-89.9917985,a0242420
48395,29.9047335,-89.9917985,a0242420
48419,29.9047335,-89.9917985,a0242420
48443,29.9047335,-89.9917985,a0242420
48467,29.9047335,-89.9917985,a0242420
48491,29.9047335,-89.9917985,a0242420
48515,29.9047335,-89.9917985,a0242420
48539,29.9047335,-89.9917985,a0242420
48563,29.9047335,-89.9917985,a0242420
48587,29.9047335,-89.9917985,a0242420
48611,29.9047335,-89.9917985,a0242420
48635,29.9047335,-89.9917985,a0242420
48659,29.9047335,-89.9917985,a0242420
48683,29.9047335,-89.9917985,a0242420
48707,29.9047335,-89.9917985,a0242420
48731,29.9578189,-90.1075616,a0381821
48733,29.9578189,-90.1075616,a0381821
48735,29.9696653,-90.06342509999999,a0405520
48819,30.0494353,-89.9704275,a0599020
48833,30.0494353,-89.9704275,a0599020
48840,29.9354922,-90.03934389999999,a0671320
48841,29.9834328,-90.071756,a0718620
48849,29.9834328,-90.071756,a0718620
48857,29.9834328,-90.071756,a0718620
48865,29.9834328,-90.071756,a0718620
48873,29.9834328,-90.071756,a0718620
48881,29.9834328,-90.071756,a0718620
48913,29.9586117,-90.06586329999999,a0830420
48916,29.9586117,-90.06586329999999,a0830420
48919,29.9708988,-90.06451930000001,a0837620
48922,29.9708988,-90.06451930000001,a0837620
48925,29.9708988,-90.06451930000001,a0837620
48949,29.968221,-90.03264899999999,a0961620
48953,30.005387,-90.036384,a0995620
48965,29.9432135,-90.1147242,a1045020
48969,29.9432135,-90.1147242,a1045020
48973,29.9432135,-90.1147242,a1045020
48977,29.969221,-90.092953,a1108720
48978,29.9634334,-90.0782433,a1113020
48979,29.969793,-90.1057635,a1142020
48982,29.969793,-90.1057635,a1142020
48985,29.969793,-90.1057635,a1142020
48988,29.9419228,-90.1279667,a1145820
48994,29.9419228,-90.1279667,a1145820
49000,29.9419228,-90.1279667,a1145820
49006,29.9419228,-90.1279667,a1145820
49024,29.9616062,-90.0228013,a1149420
49025,29.9644557,-90.05896589999999,a1274420
49051,29.9925967,-90.0344391,a1359620
49055,29.968656,-90.10407510000002,a1402120
49056,29.9671576,-90.0837451,a1402320
49057,29.95552709999999,-90.1292902,a1465220
49058,30.0011617,-90.0561949,a1507320
49059,29.9088615,-89.988232,a1539820
49065,29.9088615,-89.988232,a1539820
49071,29.9088615,-89.988232,a1539820
